date	location	variant	sequences
2022-12-27	Maine	clade 22F	1
2022-11-01	Maryland	BQ.1	6
2022-11-02	Maryland	BQ.1	9
2022-11-03	Maryland	BQ.1	9
2022-11-04	Maryland	BQ.1	6
2022-11-05	Maryland	BQ.1	10
2022-11-06	Maryland	BQ.1	5
2022-11-07	Maryland	BQ.1	11
2022-11-08	Maryland	BQ.1	6
2022-11-09	Maryland	BQ.1	3
2022-11-10	Maryland	BQ.1	5
2022-11-11	Maryland	BQ.1	5
2022-11-12	Maryland	BQ.1	3
2022-11-13	Maryland	BQ.1	6
2022-11-14	Maryland	BQ.1	6
2022-11-15	Maryland	BQ.1	6
2022-11-16	Maryland	BQ.1	5
2022-11-17	Maryland	BQ.1	2
2022-11-18	Maryland	BQ.1	14
2022-11-19	Maryland	BQ.1	4
2022-11-20	Maryland	BQ.1	2
2022-11-21	Maryland	BQ.1	7
2022-11-22	Maryland	BQ.1	11
2022-11-23	Maryland	BQ.1	9
2022-11-24	Maryland	BQ.1	4
2022-11-25	Maryland	BQ.1	13
2022-11-26	Maryland	BQ.1	9
2022-11-27	Maryland	BQ.1	15
2022-11-28	Maryland	BQ.1	3
2022-11-29	Maryland	BQ.1	1
2022-11-30	Maryland	BQ.1	4
2022-12-01	Maryland	BQ.1	3
2022-12-02	Maryland	BQ.1	2
2022-12-03	Maryland	BQ.1	13
2022-12-04	Maryland	BQ.1	10
2022-12-05	Maryland	BQ.1	22
2022-12-06	Maryland	BQ.1	8
2022-12-07	Maryland	BQ.1	7
2022-12-08	Maryland	BQ.1	5
2022-12-09	Maryland	BQ.1	14
2022-12-10	Maryland	BQ.1	14
2022-12-11	Maryland	BQ.1	5
2022-12-12	Maryland	BQ.1	19
2022-12-13	Maryland	BQ.1	5
2022-12-14	Maryland	BQ.1	3
2022-12-15	Maryland	BQ.1	6
2022-12-16	Maryland	BQ.1	6
2022-12-17	Maryland	BQ.1	8
2022-12-18	Maryland	BQ.1	1
2022-12-19	Maryland	BQ.1	5
2022-12-20	Maryland	BQ.1	4
2022-12-21	Maryland	BQ.1	2
2022-12-22	Maryland	BQ.1	4
2022-12-23	Maryland	BQ.1	4
2022-12-24	Maryland	BQ.1	1
2022-12-25	Maryland	BQ.1	1
2022-12-26	Maryland	BQ.1	3
2022-12-27	Maryland	BQ.1	1
2022-12-28	Maryland	BQ.1	2
2022-12-29	Maryland	BQ.1	2
2022-12-30	Maryland	BQ.1	1
2022-12-31	Maryland	BQ.1	2
2023-01-02	Maryland	BQ.1	2
2023-01-05	Maryland	BQ.1	1
2022-11-13	Maryland	XBB.1.5	1
2022-11-25	Maryland	XBB.1.5	1
2022-11-29	Maryland	XBB.1.5	1
2022-11-30	Maryland	XBB.1.5	2
2022-12-01	Maryland	XBB.1.5	1
2022-12-03	Maryland	XBB.1.5	2
2022-12-05	Maryland	XBB.1.5	2
2022-12-06	Maryland	XBB.1.5	2
2022-12-08	Maryland	XBB.1.5	3
2022-12-09	Maryland	XBB.1.5	3
2022-12-10	Maryland	XBB.1.5	3
2022-12-11	Maryland	XBB.1.5	2
2022-12-12	Maryland	XBB.1.5	1
2022-12-13	Maryland	XBB.1.5	3
2022-12-14	Maryland	XBB.1.5	3
2022-12-15	Maryland	XBB.1.5	5
2022-12-16	Maryland	XBB.1.5	4
2022-12-17	Maryland	XBB.1.5	2
2022-12-18	Maryland	XBB.1.5	3
2022-12-19	Maryland	XBB.1.5	4
2022-12-20	Maryland	XBB.1.5	4
2022-12-21	Maryland	XBB.1.5	8
2022-12-22	Maryland	XBB.1.5	12
2022-12-23	Maryland	XBB.1.5	6
2022-12-24	Maryland	XBB.1.5	4
2022-12-25	Maryland	XBB.1.5	3
2022-12-26	Maryland	XBB.1.5	3
2022-12-27	Maryland	XBB.1.5	6
2022-12-28	Maryland	XBB.1.5	6
2022-12-29	Maryland	XBB.1.5	2
2022-12-30	Maryland	XBB.1.5	4
2022-12-31	Maryland	XBB.1.5	4
2023-01-01	Maryland	XBB.1.5	1
2023-01-02	Maryland	XBB.1.5	3
2023-01-03	Maryland	XBB.1.5	2
2023-01-04	Maryland	XBB.1.5	1
2023-01-05	Maryland	XBB.1.5	2
2022-11-07	Maryland	clade 21L	1
2022-11-14	Maryland	clade 21L	1
2022-11-15	Maryland	clade 21L	1
2022-11-18	Maryland	clade 21L	1
2022-11-19	Maryland	clade 21L	1
2022-11-20	Maryland	clade 21L	2
2022-11-29	Maryland	clade 21L	1
2022-12-23	Maryland	clade 21L	1
2022-11-01	Maryland	clade 22A	5
2022-11-02	Maryland	clade 22A	3
2022-11-03	Maryland	clade 22A	7
2022-11-04	Maryland	clade 22A	8
2022-11-05	Maryland	clade 22A	6
2022-11-07	Maryland	clade 22A	3
2022-11-08	Maryland	clade 22A	2
2022-11-09	Maryland	clade 22A	4
2022-11-10	Maryland	clade 22A	1
2022-11-11	Maryland	clade 22A	2
2022-11-12	Maryland	clade 22A	2
2022-11-13	Maryland	clade 22A	2
2022-11-19	Maryland	clade 22A	1
2022-11-22	Maryland	clade 22A	1
2022-11-23	Maryland	clade 22A	2
2022-11-24	Maryland	clade 22A	2
2022-11-25	Maryland	clade 22A	2
2022-11-26	Maryland	clade 22A	1
2022-12-04	Maryland	clade 22A	1
2022-12-06	Maryland	clade 22A	1
2022-12-08	Maryland	clade 22A	1
2022-12-10	Maryland	clade 22A	2
2022-12-11	Maryland	clade 22A	1
2022-12-12	Maryland	clade 22A	1
2022-12-13	Maryland	clade 22A	1
2022-12-16	Maryland	clade 22A	1
2022-12-19	Maryland	clade 22A	1
2022-12-24	Maryland	clade 22A	1
2022-11-01	Maryland	clade 22B	23
2022-11-02	Maryland	clade 22B	17
2022-11-03	Maryland	clade 22B	34
2022-11-04	Maryland	clade 22B	33
2022-11-05	Maryland	clade 22B	35
2022-11-06	Maryland	clade 22B	23
2022-11-07	Maryland	clade 22B	36
2022-11-08	Maryland	clade 22B	15
2022-11-09	Maryland	clade 22B	13
2022-11-10	Maryland	clade 22B	13
2022-11-11	Maryland	clade 22B	12
2022-11-12	Maryland	clade 22B	13
2022-11-13	Maryland	clade 22B	20
2022-11-14	Maryland	clade 22B	12
2022-11-15	Maryland	clade 22B	14
2022-11-16	Maryland	clade 22B	18
2022-11-17	Maryland	clade 22B	9
2022-11-18	Maryland	clade 22B	14
2022-11-19	Maryland	clade 22B	12
2022-11-20	Maryland	clade 22B	7
2022-11-21	Maryland	clade 22B	15
2022-11-22	Maryland	clade 22B	11
2022-11-23	Maryland	clade 22B	7
2022-11-24	Maryland	clade 22B	5
2022-11-25	Maryland	clade 22B	23
2022-11-26	Maryland	clade 22B	15
2022-11-27	Maryland	clade 22B	16
2022-11-28	Maryland	clade 22B	10
2022-11-29	Maryland	clade 22B	6
2022-11-30	Maryland	clade 22B	8
2022-12-01	Maryland	clade 22B	7
2022-12-02	Maryland	clade 22B	8
2022-12-03	Maryland	clade 22B	17
2022-12-04	Maryland	clade 22B	14
2022-12-05	Maryland	clade 22B	20
2022-12-06	Maryland	clade 22B	10
2022-12-07	Maryland	clade 22B	13
2022-12-08	Maryland	clade 22B	9
2022-12-09	Maryland	clade 22B	16
2022-12-10	Maryland	clade 22B	6
2022-12-11	Maryland	clade 22B	8
2022-12-12	Maryland	clade 22B	14
2022-12-13	Maryland	clade 22B	10
2022-12-14	Maryland	clade 22B	3
2022-12-15	Maryland	clade 22B	5
2022-12-16	Maryland	clade 22B	6
2022-12-17	Maryland	clade 22B	7
2022-12-18	Maryland	clade 22B	6
2022-12-19	Maryland	clade 22B	6
2022-12-20	Maryland	clade 22B	6
2022-12-21	Maryland	clade 22B	1
2022-12-22	Maryland	clade 22B	1
2022-12-23	Maryland	clade 22B	4
2022-12-24	Maryland	clade 22B	2
2022-12-25	Maryland	clade 22B	3
2022-12-26	Maryland	clade 22B	7
2022-12-27	Maryland	clade 22B	3
2022-12-28	Maryland	clade 22B	2
2022-12-29	Maryland	clade 22B	5
2022-12-30	Maryland	clade 22B	2
2022-12-31	Maryland	clade 22B	1
2023-01-01	Maryland	clade 22B	1
2023-01-02	Maryland	clade 22B	1
2023-01-04	Maryland	clade 22B	2
2022-11-02	Maryland	clade 22D	3
2022-11-03	Maryland	clade 22D	3
2022-11-04	Maryland	clade 22D	4
2022-11-05	Maryland	clade 22D	2
2022-11-06	Maryland	clade 22D	4
2022-11-07	Maryland	clade 22D	5
2022-11-08	Maryland	clade 22D	2
2022-11-09	Maryland	clade 22D	2
2022-11-11	Maryland	clade 22D	2
2022-11-12	Maryland	clade 22D	1
2022-11-13	Maryland	clade 22D	1
2022-11-14	Maryland	clade 22D	1
2022-11-15	Maryland	clade 22D	3
2022-11-16	Maryland	clade 22D	2
2022-11-18	Maryland	clade 22D	2
2022-11-19	Maryland	clade 22D	3
2022-11-21	Maryland	clade 22D	2
2022-11-22	Maryland	clade 22D	4
2022-11-23	Maryland	clade 22D	1
2022-11-24	Maryland	clade 22D	6
2022-11-25	Maryland	clade 22D	3
2022-11-26	Maryland	clade 22D	3
2022-11-27	Maryland	clade 22D	4
2022-11-28	Maryland	clade 22D	1
2022-11-30	Maryland	clade 22D	2
2022-12-01	Maryland	clade 22D	7
2022-12-02	Maryland	clade 22D	2
2022-12-03	Maryland	clade 22D	4
2022-12-04	Maryland	clade 22D	5
2022-12-05	Maryland	clade 22D	2
2022-12-06	Maryland	clade 22D	4
2022-12-07	Maryland	clade 22D	3
2022-12-08	Maryland	clade 22D	2
2022-12-09	Maryland	clade 22D	3
2022-12-10	Maryland	clade 22D	1
2022-12-11	Maryland	clade 22D	5
2022-12-12	Maryland	clade 22D	1
2022-12-13	Maryland	clade 22D	3
2022-12-14	Maryland	clade 22D	2
2022-12-16	Maryland	clade 22D	2
2022-12-19	Maryland	clade 22D	1
2022-12-22	Maryland	clade 22D	2
2022-12-23	Maryland	clade 22D	1
2022-12-29	Maryland	clade 22D	1
2022-11-01	Maryland	clade 22E	15
2022-11-02	Maryland	clade 22E	11
2022-11-03	Maryland	clade 22E	22
2022-11-04	Maryland	clade 22E	20
2022-11-05	Maryland	clade 22E	16
2022-11-06	Maryland	clade 22E	16
2022-11-07	Maryland	clade 22E	23
2022-11-08	Maryland	clade 22E	17
2022-11-09	Maryland	clade 22E	12
2022-11-10	Maryland	clade 22E	19
2022-11-11	Maryland	clade 22E	12
2022-11-12	Maryland	clade 22E	14
2022-11-13	Maryland	clade 22E	7
2022-11-14	Maryland	clade 22E	23
2022-11-15	Maryland	clade 22E	18
2022-11-16	Maryland	clade 22E	23
2022-11-17	Maryland	clade 22E	18
2022-11-18	Maryland	clade 22E	30
2022-11-19	Maryland	clade 22E	15
2022-11-20	Maryland	clade 22E	16
2022-11-21	Maryland	clade 22E	29
2022-11-22	Maryland	clade 22E	25
2022-11-23	Maryland	clade 22E	23
2022-11-24	Maryland	clade 22E	19
2022-11-25	Maryland	clade 22E	34
2022-11-26	Maryland	clade 22E	39
2022-11-27	Maryland	clade 22E	42
2022-11-28	Maryland	clade 22E	23
2022-11-29	Maryland	clade 22E	15
2022-11-30	Maryland	clade 22E	22
2022-12-01	Maryland	clade 22E	20
2022-12-02	Maryland	clade 22E	26
2022-12-03	Maryland	clade 22E	41
2022-12-04	Maryland	clade 22E	37
2022-12-05	Maryland	clade 22E	65
2022-12-06	Maryland	clade 22E	41
2022-12-07	Maryland	clade 22E	49
2022-12-08	Maryland	clade 22E	33
2022-12-09	Maryland	clade 22E	71
2022-12-10	Maryland	clade 22E	35
2022-12-11	Maryland	clade 22E	47
2022-12-12	Maryland	clade 22E	81
2022-12-13	Maryland	clade 22E	45
2022-12-14	Maryland	clade 22E	24
2022-12-15	Maryland	clade 22E	39
2022-12-16	Maryland	clade 22E	29
2022-12-17	Maryland	clade 22E	26
2022-12-18	Maryland	clade 22E	15
2022-12-19	Maryland	clade 22E	25
2022-12-20	Maryland	clade 22E	18
2022-12-21	Maryland	clade 22E	28
2022-12-22	Maryland	clade 22E	19
2022-12-23	Maryland	clade 22E	16
2022-12-24	Maryland	clade 22E	7
2022-12-25	Maryland	clade 22E	14
2022-12-26	Maryland	clade 22E	11
2022-12-27	Maryland	clade 22E	5
2022-12-28	Maryland	clade 22E	14
2022-12-29	Maryland	clade 22E	10
2022-12-30	Maryland	clade 22E	9
2022-12-31	Maryland	clade 22E	1
2023-01-01	Maryland	clade 22E	1
2023-01-02	Maryland	clade 22E	6
2023-01-03	Maryland	clade 22E	1
2023-01-05	Maryland	clade 22E	6
2022-11-02	Maryland	clade 22F	1
2022-11-07	Maryland	clade 22F	1
2022-11-12	Maryland	clade 22F	1
2022-11-15	Maryland	clade 22F	1
2022-11-16	Maryland	clade 22F	1
2022-11-17	Maryland	clade 22F	1
2022-11-20	Maryland	clade 22F	1
2022-11-21	Maryland	clade 22F	2
2022-11-22	Maryland	clade 22F	1
2022-11-25	Maryland	clade 22F	1
2022-11-26	Maryland	clade 22F	4
2022-11-27	Maryland	clade 22F	1
2022-11-29	Maryland	clade 22F	1
2022-11-30	Maryland	clade 22F	1
2022-12-01	Maryland	clade 22F	3
2022-12-02	Maryland	clade 22F	4
2022-12-03	Maryland	clade 22F	2
2022-12-04	Maryland	clade 22F	1
2022-12-05	Maryland	clade 22F	3
2022-12-06	Maryland	clade 22F	5
2022-12-07	Maryland	clade 22F	7
2022-12-08	Maryland	clade 22F	4
2022-12-09	Maryland	clade 22F	1
2022-12-10	Maryland	clade 22F	2
2022-12-11	Maryland	clade 22F	3
2022-12-12	Maryland	clade 22F	4
2022-12-13	Maryland	clade 22F	3
2022-12-14	Maryland	clade 22F	1
2022-12-15	Maryland	clade 22F	1
2022-12-16	Maryland	clade 22F	2
2022-12-17	Maryland	clade 22F	3
2022-12-18	Maryland	clade 22F	5
2022-12-19	Maryland	clade 22F	3
2022-12-20	Maryland	clade 22F	5
2022-12-21	Maryland	clade 22F	4
2022-12-22	Maryland	clade 22F	4
2022-12-23	Maryland	clade 22F	4
2022-12-24	Maryland	clade 22F	1
2022-12-25	Maryland	clade 22F	2
2022-12-26	Maryland	clade 22F	2
2022-12-27	Maryland	clade 22F	3
2022-12-30	Maryland	clade 22F	3
2023-01-01	Maryland	clade 22F	1
2023-01-03	Maryland	clade 22F	1
2022-11-06	Maryland	other	1
2022-12-23	Maryland	other	1
2022-11-01	Massachusetts	BQ.1	7
2022-11-02	Massachusetts	BQ.1	7
2022-11-03	Massachusetts	BQ.1	10
2022-11-04	Massachusetts	BQ.1	2
2022-11-05	Massachusetts	BQ.1	3
2022-11-06	Massachusetts	BQ.1	5
2022-11-08	Massachusetts	BQ.1	1
2022-11-09	Massachusetts	BQ.1	3
2022-11-10	Massachusetts	BQ.1	4
2022-11-11	Massachusetts	BQ.1	1
2022-11-12	Massachusetts	BQ.1	3
2022-11-13	Massachusetts	BQ.1	3
2022-11-14	Massachusetts	BQ.1	5
2022-11-19	Massachusetts	BQ.1	10
2022-11-20	Massachusetts	BQ.1	3
2022-11-21	Massachusetts	BQ.1	7
2022-11-22	Massachusetts	BQ.1	9
2022-11-23	Massachusetts	BQ.1	4
2022-11-25	Massachusetts	BQ.1	3
2022-11-26	Massachusetts	BQ.1	1
2022-11-27	Massachusetts	BQ.1	15
2022-11-28	Massachusetts	BQ.1	13
2022-11-29	Massachusetts	BQ.1	19
2022-11-30	Massachusetts	BQ.1	16
2022-12-01	Massachusetts	BQ.1	12
2022-12-02	Massachusetts	BQ.1	7
2022-12-03	Massachusetts	BQ.1	12
2022-12-04	Massachusetts	BQ.1	9
2022-12-05	Massachusetts	BQ.1	8
2022-12-06	Massachusetts	BQ.1	5
2022-12-07	Massachusetts	BQ.1	10
2022-12-08	Massachusetts	BQ.1	4
2022-12-09	Massachusetts	BQ.1	8
2022-12-10	Massachusetts	BQ.1	3
2022-12-11	Massachusetts	BQ.1	4
2022-12-12	Massachusetts	BQ.1	8
2022-12-15	Massachusetts	BQ.1	1
2022-12-16	Massachusetts	BQ.1	1
2022-12-17	Massachusetts	BQ.1	1
2022-12-19	Massachusetts	BQ.1	1
2022-12-20	Massachusetts	BQ.1	1
2022-12-26	Massachusetts	BQ.1	1
2022-12-28	Massachusetts	BQ.1	5
2022-12-29	Massachusetts	BQ.1	5
2022-12-30	Massachusetts	BQ.1	3
2023-01-02	Massachusetts	BQ.1	6
2022-11-03	Massachusetts	XBB.1.5	3
2022-11-04	Massachusetts	XBB.1.5	1
2022-11-06	Massachusetts	XBB.1.5	1
2022-11-07	Massachusetts	XBB.1.5	1
2022-11-09	Massachusetts	XBB.1.5	2
2022-11-14	Massachusetts	XBB.1.5	1
2022-11-21	Massachusetts	XBB.1.5	2
2022-11-22	Massachusetts	XBB.1.5	5
2022-11-23	Massachusetts	XBB.1.5	3
2022-11-25	Massachusetts	XBB.1.5	3
2022-11-27	Massachusetts	XBB.1.5	7
2022-11-28	Massachusetts	XBB.1.5	10
2022-11-29	Massachusetts	XBB.1.5	14
2022-11-30	Massachusetts	XBB.1.5	9
2022-12-01	Massachusetts	XBB.1.5	10
2022-12-02	Massachusetts	XBB.1.5	5
2022-12-03	Massachusetts	XBB.1.5	2
2022-12-04	Massachusetts	XBB.1.5	1
2022-12-05	Massachusetts	XBB.1.5	18
2022-12-06	Massachusetts	XBB.1.5	22
2022-12-07	Massachusetts	XBB.1.5	21
2022-12-08	Massachusetts	XBB.1.5	11
2022-12-09	Massachusetts	XBB.1.5	16
2022-12-10	Massachusetts	XBB.1.5	20
2022-12-11	Massachusetts	XBB.1.5	21
2022-12-12	Massachusetts	XBB.1.5	31
2022-12-14	Massachusetts	XBB.1.5	2
2022-12-16	Massachusetts	XBB.1.5	2
2022-12-17	Massachusetts	XBB.1.5	1
2022-12-19	Massachusetts	XBB.1.5	4
2022-12-20	Massachusetts	XBB.1.5	1
2022-12-21	Massachusetts	XBB.1.5	3
2022-12-23	Massachusetts	XBB.1.5	1
2022-12-26	Massachusetts	XBB.1.5	1
2022-12-27	Massachusetts	XBB.1.5	2
2022-12-28	Massachusetts	XBB.1.5	34
2022-12-29	Massachusetts	XBB.1.5	46
2022-12-30	Massachusetts	XBB.1.5	23
2022-12-31	Massachusetts	XBB.1.5	2
2023-01-02	Massachusetts	XBB.1.5	41
2022-11-02	Massachusetts	clade 21L	1
2022-11-14	Massachusetts	clade 21L	1
2022-11-26	Massachusetts	clade 21L	1
2022-11-28	Massachusetts	clade 21L	1
2022-11-29	Massachusetts	clade 21L	2
2022-11-30	Massachusetts	clade 21L	1
2022-12-01	Massachusetts	clade 21L	1
2022-12-02	Massachusetts	clade 21L	3
2022-12-06	Massachusetts	clade 21L	2
2022-12-07	Massachusetts	clade 21L	1
2022-12-08	Massachusetts	clade 21L	1
2022-12-09	Massachusetts	clade 21L	1
2022-12-10	Massachusetts	clade 21L	1
2022-12-16	Massachusetts	clade 21L	1
2022-12-20	Massachusetts	clade 21L	1
2022-12-29	Massachusetts	clade 21L	1
2022-11-01	Massachusetts	clade 22A	7
2022-11-02	Massachusetts	clade 22A	6
2022-11-03	Massachusetts	clade 22A	3
2022-11-05	Massachusetts	clade 22A	1
2022-11-06	Massachusetts	clade 22A	5
2022-11-07	Massachusetts	clade 22A	3
2022-11-08	Massachusetts	clade 22A	2
2022-11-09	Massachusetts	clade 22A	2
2022-11-10	Massachusetts	clade 22A	1
2022-11-11	Massachusetts	clade 22A	2
2022-11-12	Massachusetts	clade 22A	5
2022-11-13	Massachusetts	clade 22A	4
2022-11-14	Massachusetts	clade 22A	6
2022-11-17	Massachusetts	clade 22A	1
2022-11-18	Massachusetts	clade 22A	1
2022-11-21	Massachusetts	clade 22A	4
2022-11-22	Massachusetts	clade 22A	2
2022-11-23	Massachusetts	clade 22A	3
2022-11-25	Massachusetts	clade 22A	3
2022-11-26	Massachusetts	clade 22A	3
2022-11-27	Massachusetts	clade 22A	3
2022-11-28	Massachusetts	clade 22A	6
2022-11-29	Massachusetts	clade 22A	3
2022-11-30	Massachusetts	clade 22A	5
2022-12-01	Massachusetts	clade 22A	4
2022-12-02	Massachusetts	clade 22A	3
2022-12-03	Massachusetts	clade 22A	4
2022-12-04	Massachusetts	clade 22A	6
2022-12-05	Massachusetts	clade 22A	2
2022-12-06	Massachusetts	clade 22A	8
2022-12-07	Massachusetts	clade 22A	8
2022-12-08	Massachusetts	clade 22A	3
2022-12-09	Massachusetts	clade 22A	2
2022-12-11	Massachusetts	clade 22A	3
2022-12-12	Massachusetts	clade 22A	1
2022-12-30	Massachusetts	clade 22A	1
2022-11-01	Massachusetts	clade 22B	41
2022-11-02	Massachusetts	clade 22B	43
2022-11-03	Massachusetts	clade 22B	41
2022-11-04	Massachusetts	clade 22B	31
2022-11-05	Massachusetts	clade 22B	14
2022-11-06	Massachusetts	clade 22B	26
2022-11-07	Massachusetts	clade 22B	25
2022-11-08	Massachusetts	clade 22B	18
2022-11-09	Massachusetts	clade 22B	19
2022-11-10	Massachusetts	clade 22B	12
2022-11-11	Massachusetts	clade 22B	16
2022-11-12	Massachusetts	clade 22B	13
2022-11-13	Massachusetts	clade 22B	11
2022-11-14	Massachusetts	clade 22B	19
2022-11-15	Massachusetts	clade 22B	3
2022-11-16	Massachusetts	clade 22B	1
2022-11-17	Massachusetts	clade 22B	2
2022-11-18	Massachusetts	clade 22B	4
2022-11-19	Massachusetts	clade 22B	2
2022-11-20	Massachusetts	clade 22B	9
2022-11-21	Massachusetts	clade 22B	22
2022-11-22	Massachusetts	clade 22B	20
2022-11-23	Massachusetts	clade 22B	3
2022-11-25	Massachusetts	clade 22B	9
2022-11-26	Massachusetts	clade 22B	18
2022-11-27	Massachusetts	clade 22B	14
2022-11-28	Massachusetts	clade 22B	33
2022-11-29	Massachusetts	clade 22B	14
2022-11-30	Massachusetts	clade 22B	27
2022-12-01	Massachusetts	clade 22B	20
2022-12-02	Massachusetts	clade 22B	17
2022-12-03	Massachusetts	clade 22B	11
2022-12-04	Massachusetts	clade 22B	12
2022-12-05	Massachusetts	clade 22B	21
2022-12-06	Massachusetts	clade 22B	14
2022-12-07	Massachusetts	clade 22B	7
2022-12-08	Massachusetts	clade 22B	16
2022-12-09	Massachusetts	clade 22B	14
2022-12-10	Massachusetts	clade 22B	11
2022-12-11	Massachusetts	clade 22B	9
2022-12-12	Massachusetts	clade 22B	19
2022-12-14	Massachusetts	clade 22B	1
2022-12-15	Massachusetts	clade 22B	1
2022-12-16	Massachusetts	clade 22B	1
2022-12-17	Massachusetts	clade 22B	1
2022-12-18	Massachusetts	clade 22B	3
2022-12-19	Massachusetts	clade 22B	2
2022-12-20	Massachusetts	clade 22B	1
2022-12-23	Massachusetts	clade 22B	1
2022-12-27	Massachusetts	clade 22B	1
2022-12-28	Massachusetts	clade 22B	6
2022-12-29	Massachusetts	clade 22B	10
2022-12-30	Massachusetts	clade 22B	3
2023-01-02	Massachusetts	clade 22B	8
2022-11-01	Massachusetts	clade 22D	2
2022-11-03	Massachusetts	clade 22D	1
2022-11-04	Massachusetts	clade 22D	1
2022-11-05	Massachusetts	clade 22D	2
2022-11-06	Massachusetts	clade 22D	1
2022-11-07	Massachusetts	clade 22D	1
2022-11-09	Massachusetts	clade 22D	1
2022-11-12	Massachusetts	clade 22D	1
2022-11-13	Massachusetts	clade 22D	2
2022-11-14	Massachusetts	clade 22D	2
2022-11-18	Massachusetts	clade 22D	1
2022-11-19	Massachusetts	clade 22D	1
2022-11-21	Massachusetts	clade 22D	5
2022-11-22	Massachusetts	clade 22D	2
2022-11-23	Massachusetts	clade 22D	3
2022-11-25	Massachusetts	clade 22D	5
2022-11-26	Massachusetts	clade 22D	2
2022-11-27	Massachusetts	clade 22D	2
2022-11-28	Massachusetts	clade 22D	9
2022-11-29	Massachusetts	clade 22D	3
2022-11-30	Massachusetts	clade 22D	1
2022-12-01	Massachusetts	clade 22D	11
2022-12-02	Massachusetts	clade 22D	5
2022-12-04	Massachusetts	clade 22D	3
2022-12-05	Massachusetts	clade 22D	3
2022-12-06	Massachusetts	clade 22D	3
2022-12-07	Massachusetts	clade 22D	1
2022-12-08	Massachusetts	clade 22D	5
2022-12-09	Massachusetts	clade 22D	5
2022-12-10	Massachusetts	clade 22D	4
2022-12-11	Massachusetts	clade 22D	1
2022-12-12	Massachusetts	clade 22D	3
2022-12-16	Massachusetts	clade 22D	1
2022-12-28	Massachusetts	clade 22D	1
2022-12-29	Massachusetts	clade 22D	4
2022-12-30	Massachusetts	clade 22D	2
2023-01-02	Massachusetts	clade 22D	2
2022-11-01	Massachusetts	clade 22E	19
2022-11-02	Massachusetts	clade 22E	18
2022-11-03	Massachusetts	clade 22E	25
2022-11-04	Massachusetts	clade 22E	14
2022-11-05	Massachusetts	clade 22E	5
2022-11-06	Massachusetts	clade 22E	14
2022-11-07	Massachusetts	clade 22E	15
2022-11-08	Massachusetts	clade 22E	7
2022-11-09	Massachusetts	clade 22E	9
2022-11-10	Massachusetts	clade 22E	15
2022-11-11	Massachusetts	clade 22E	11
2022-11-12	Massachusetts	clade 22E	13
2022-11-13	Massachusetts	clade 22E	7
2022-11-14	Massachusetts	clade 22E	19
2022-11-16	Massachusetts	clade 22E	4
2022-11-17	Massachusetts	clade 22E	1
2022-11-18	Massachusetts	clade 22E	3
2022-11-19	Massachusetts	clade 22E	12
2022-11-20	Massachusetts	clade 22E	8
2022-11-21	Massachusetts	clade 22E	26
2022-11-22	Massachusetts	clade 22E	35
2022-11-23	Massachusetts	clade 22E	5
2022-11-25	Massachusetts	clade 22E	18
2022-11-26	Massachusetts	clade 22E	18
2022-11-27	Massachusetts	clade 22E	27
2022-11-28	Massachusetts	clade 22E	62
2022-11-29	Massachusetts	clade 22E	45
2022-11-30	Massachusetts	clade 22E	39
2022-12-01	Massachusetts	clade 22E	42
2022-12-02	Massachusetts	clade 22E	35
2022-12-03	Massachusetts	clade 22E	23
2022-12-04	Massachusetts	clade 22E	24
2022-12-05	Massachusetts	clade 22E	46
2022-12-06	Massachusetts	clade 22E	50
2022-12-07	Massachusetts	clade 22E	43
2022-12-08	Massachusetts	clade 22E	48
2022-12-09	Massachusetts	clade 22E	44
2022-12-10	Massachusetts	clade 22E	20
2022-12-11	Massachusetts	clade 22E	28
2022-12-12	Massachusetts	clade 22E	54
2022-12-13	Massachusetts	clade 22E	3
2022-12-14	Massachusetts	clade 22E	1
2022-12-15	Massachusetts	clade 22E	1
2022-12-16	Massachusetts	clade 22E	2
2022-12-19	Massachusetts	clade 22E	2
2022-12-20	Massachusetts	clade 22E	3
2022-12-21	Massachusetts	clade 22E	3
2022-12-22	Massachusetts	clade 22E	1
2022-12-23	Massachusetts	clade 22E	1
2022-12-27	Massachusetts	clade 22E	4
2022-12-28	Massachusetts	clade 22E	25
2022-12-29	Massachusetts	clade 22E	40
2022-12-30	Massachusetts	clade 22E	12
2023-01-01	Massachusetts	clade 22E	1
2023-01-02	Massachusetts	clade 22E	22
2022-11-01	Massachusetts	clade 22F	4
2022-11-02	Massachusetts	clade 22F	1
2022-11-03	Massachusetts	clade 22F	3
2022-11-10	Massachusetts	clade 22F	2
2022-11-11	Massachusetts	clade 22F	1
2022-11-13	Massachusetts	clade 22F	4
2022-11-14	Massachusetts	clade 22F	1
2022-11-18	Massachusetts	clade 22F	1
2022-11-19	Massachusetts	clade 22F	1
2022-11-21	Massachusetts	clade 22F	3
2022-11-22	Massachusetts	clade 22F	1
2022-11-23	Massachusetts	clade 22F	1
2022-11-25	Massachusetts	clade 22F	2
2022-11-26	Massachusetts	clade 22F	2
2022-11-27	Massachusetts	clade 22F	3
2022-11-28	Massachusetts	clade 22F	4
2022-11-29	Massachusetts	clade 22F	6
2022-11-30	Massachusetts	clade 22F	5
2022-12-01	Massachusetts	clade 22F	2
2022-12-02	Massachusetts	clade 22F	3
2022-12-03	Massachusetts	clade 22F	4
